Movie	Mean Rating	Rating Count	Cold Index
雄吕血	7.5	122	6.143878574414295
好天气	7.5	122	6.143878574414295
出包王女Darkness OAD7	8.5	106	6.14187808668504
赌煞	5.7	166	6.141714115723289
小红莓卡百利伦敦演唱会	9.2	97	6.140768246511109
上位2	2.6	404	6.139461467035657
尖声啼哭	3.5	288	6.139445846570175
兽性斗室	5.2	184	6.138970786363199
童话先生	5.1	188	6.13682538189846
血色深宅	6.8	136	6.136708173741161
牢狱大暴动	6.8	136	6.136708173741161
冰上圆舞曲	6.8	136	6.136708173741161
空中大劫	5.3	180	6.136235848249754
玉米地的小孩：大逃亡	4.2	234	6.134186998517177
隼鸟号	6.5	143	6.13401022973089
神奇大块头	4.6	211	6.130982353940583
双面人	5.6	169	6.130699803903636
真犯	5.6	169	6.130699803903636
现在现在的现在	6.3	148	6.129872237172635
爱的力量	6.3	148	6.129872237172635
香港艾曼妞	4.8	201	6.128371364207479
整形师·脸	3.4	297	6.127838723502893
唐卡迷踪	3.4	297	6.127838723502893
龙飞凤舞	6.7	138	6.1255765550613415
唤醒杀手	4.1	240	6.123581183104538
仓库十三小时	3.3	307	6.123495300759632
失声岁月	7.7	118	6.122906130581293
合群路	5.8	162	6.115520930055515
恶灵第七兆	6.4	145	6.114749188138368
黑天使 1	6.4	145	6.114749188138368
南海作战	6.4	145	6.114749188138368
佛山无影林凌七	6.1	153	6.113264969754792
日落大道	7.2	127	6.113172088004793
巴欧来访者	7.1	129	6.112805119085897
网络迷宫	7.1	129	6.112805119085897
中国晚餐	7.1	129	6.112805119085897
妈妈	7.1	129	6.112805119085897
德州见	6.6	140	6.111944360612504
十二宫杀手	6.6	140	6.111944360612504
迷宫：秘密爱	3.8	261	6.111693022427638
叛逆骄阳	7.0	131	6.1098991260777
国庆之女	7.0	131	6.1098991260777
圣托尼的诱惑	7.8	116	6.108533233508365
智慧树	7.8	116	6.108533233508365
4G僧侣	5.1	187	6.107877272148984
狂野生死恋	6.2	150	6.105026451441795
白色杀机	6.2	150	6.105026451441795
绑架之都	5.0	191	6.10152147005248
战国野郎	8.1	111	6.098825459076889
萌芽	8.1	111	6.098825459076889
真爱一夜情	5.6	168	6.098479044910992
水鬼	4.5	215	6.098202928744294
事事有谜	6.8	135	6.096506380088263
杰西警探：小镇疑云	6.8	135	6.096506380088263
神探泰兰	6.8	135	6.096506380088263
保姆先生	6.5	142	6.095819862025616
梦醒血未停	6.5	142	6.095819862025616
鬼胎	6.5	142	6.095819862025616
抒情男高音	6.5	142	6.095819862025616
情欲关系	6.5	142	6.095819862025616
夜鹰	6.3	147	6.093014769937728
血战钢锯岭	8.7	481354	6.090833620379091
捉鬼小精灵3	4.2	232	6.087833344791049
漂泊	5.9	158	6.084285729511354
德川责罚地狱	5.8	161	6.081970673137276
暴风危城	4.7	204	6.079941838968236
周六夜现场	7.7	117	6.076586319687094
武士惊魂	5.7	164	6.075948007167918
过去未来	5.7	164	6.075948007167918
入云龙公孙胜	5.3	178	6.075711957355648
情到浓时	8.2	109	6.074678576811296
末日之果	4.5	214	6.073100211697499
八夜疯狂	6.6	139	6.073064444686973
冷暖人生	8.0	112	6.071960369370165
大宅心慌慌	7.1	128	6.070556165012896
湄公河满月祭	7.2	126	6.070246039914194
航向真情海	7.2	126	6.070246039914194
恐怖游轮	8.4	466665	6.06989662537035
仿佛我不在那儿	7.0	130	6.068323755311498
木乃伊	7.0	130	6.068323755311498
牺牲之旅	5.4	174	6.066750894014096
开膛手的名单	5.4	174	6.066750894014096
火爆浪子	5.6	167	6.06623407369548
今日	6.9	132	6.063558030591829
名妓	4.0	244	6.062077857173852
最后一次	7.4	122	6.061960193422103
校园档案	7.8	115	6.0615145996647515
婴儿车	7.8	115	6.0615145996647515
屠杀报告	6.5	141	6.057596245062567
我的小宇宙	6.8	134	6.056267998957827
浮生	6.8	134	6.056267998957827
邪恶国度	4.1	237	6.0559146025578
任务迷走72小时	4.1	237	6.0559146025578
高卢勇士救英国	7.5	120	6.053964890565213
疑云重重	7.5	120	6.053964890565213
葛雷奥特曼 怪兽击灭作战	7.5	120	6.053964890565213
仲夏夜之梦	7.5	120	6.053964890565213
审妻	7.5	120	6.053964890565213
表象之下	4.6	208	6.053764190400694
忍者怪物	4.6	208	6.053764190400694
古惑女2	4.7	203	6.053543724651387
你那边基点	5.2	181	6.050117244240742
五行伏妖	6.0	154	6.047976089507984
机器人妈妈	6.7	136	6.046462465303791
音乐少女	5.3	177	6.04541763068471
乐高史酷比：沙滩狂欢派对	5.3	177	6.04541763068471
捉妖记	6.7	364418	6.0450314131248595
人头气球	5.0	189	6.044856653963914
金手指	6.1	151	6.042156457479203
汉城72小时	6.1	151	6.042156457479203
策马	4.0	243	6.040132763438355
琐碎	6.4	143	6.039640841581184
冷血霹雳火	6.4	143	6.039640841581184
黑猫	6.4	143	6.039640841581184
隔窗有眼	3.9	250	6.0386625458915555
碟仙前传	2.9	350	6.038335755855803
龙卷风暴	4.9	193	6.03494802134412
从外而内	6.6	138	6.034150039314156
记忆的呼喊	7.7	116	6.0302187048736435
潜艇沉没	7.1	127	6.028266920115837
震动的舌头	7.1	127	6.028266920115837
我心跳动	7.1	127	6.028266920115837
日本的悲剧	7.2	125	6.02727848496518
复活之日	7.2	125	6.02727848496518
炸弹枕边人	7.3	123	6.02373443090054
生死恨	7.3	123	6.02373443090054
无形的触摸	7.3	123	6.02373443090054
天降之物：桃源乡计划	7.3	123	6.02373443090054
斩、	5.5	169	6.02122302169107
北极光	6.5	140	6.019339143027466
终点站杀人事件	6.3	145	6.019206232073706
徘徊	4.0	242	6.018175713086447
雪绒花海盗	7.4	121	6.017624987390958
哈林夜总会	7.4	121	6.017624987390958
刺杀托洛茨基	6.8	133	6.0159927573039225
博物馆喜剧	6.8	133	6.0159927573039225
出轨的女人2	5.9	156	6.01578605306566
天使图书馆	5.9	156	6.01578605306566
再生实验	5.3	176	6.015101554063587
保持冷静	5.3	176	6.015101554063587
魔域飞龙	5.8	159	6.014791493970884
血网边缘	6.0	153	6.013047511234221
傅满洲之血	3.7	264	6.011150890638929
上海滩大亨	5.7	162	6.010080914020076
融尸荡魄	5.7	162	6.010080914020076
情人节大屠杀	7.5	119	6.00894013897786
坏爸爸	2.9	348	6.008031822153252
女侠卖人头	6.1	150	6.006558282870153
哥斯拉·伊比拉·摩斯拉：南海大决斗	5.6	165	6.001670912908623
蓝色描点	5.6	165	6.001670912908623
马哥波罗	5.6	165	6.001670912908623
新喜剧之王	5.7	296296	5.999585283162615
盛夏和她的未婚夫	7.6	117	5.997669614236612
杏子	7.9	112	5.996060864753039
徽章战士	7.9	112	5.996060864753039
新鲜人	6.6	137	5.995200894566161
自由世界	6.6	137	5.995200894566161
跳灰	6.6	137	5.995200894566161
混蛋3	4.8	196	5.993138367688037
学园孤岛 真人版	4.8	196	5.993138367688037
蓝色迷情	5.5	168	5.989577633394724
谁为我伴	7.1	126	5.985937067137608
大峡谷	7.0	128	5.985055373956376
气球俱乐部，自那之后	7.0	128	5.985055373956376
接班人	7.0	128	5.985055373956376
王良的理想	7.0	128	5.985055373956376
死前一吻	7.0	128	5.985055373956376
Dance! Dance! Dance!	7.0	128	5.985055373956376
无限都市	7.7	115	5.983802874028025
瑟古德	7.7	115	5.983802874028025
谁见他死去	7.7	115	5.983802874028025
开心地走吧	6.3	144	5.982254732057733
遗留捜査 2013特别篇	6.9	130	5.981633415949907
国王	6.9	130	5.981633415949907
结婚蛋糕	6.9	130	5.981633415949907
一生在等着你	6.9	130	5.981633415949907
血咒高校	5.9	155	5.9814950949534085
下一件好事	5.9	155	5.9814950949534085
亲密有罪	6.5	139	5.981048316737172
梅山奇案	6.5	139	5.981048316737172
初赛	6.5	139	5.981048316737172
幽情秘恋	6.5	139	5.981048316737172
二十四只眼睛	7.3	122	5.9800418124299135
食宿	7.3	122	5.9800418124299135
斗气老顽童2	7.3	122	5.9800418124299135
龙眼粥	5.7	161	5.977109109807322
法国制造	6.8	132	5.975680377974555
群青色大道	6.8	132	5.975680377974555
秋之来临	8.0	110	5.975049914692267
我的渡口	8.2	107	5.97501896570275
乔茜	5.4	171	5.973816783161418
绝配男女	5.4	171	5.973816783161418
百分百感觉之人小鬼大	6.1	149	5.970930569304827
星期六的教堂	6.7	134	5.967205234267271
兼差女郎	4.8	195	5.966038761223979
挑情	6.4	141	5.964402456676988
遗忘	6.4	141	5.964402456676988
机械医生	6.4	141	5.964402456676988
股市婚恋	7.5	118	5.963869607709051
狂暴3：击倒总统	5.1	182	5.962837426221928
走进酒吧的女孩	5.1	182	5.962837426221928
海底怪客	6.2	146	5.959997185778323
一人一花	6.2	146	5.959997185778323
书缘寻踪	5.0	186	5.9597150513936725
阿露薇	6.6	136	5.956216756866421
克雷尔多兰	6.6	136	5.956216756866421
地狱管教所	5.3	174	5.9544036552360575
荒废的车站	7.6	116	5.951904176238919
王者行动	4.9	190	5.951734647063232
棒球大联盟 OVA	8.6	101	5.951500956406487
婚姻	7.9	111	5.948237176136719
丛林杀戮	5.9	154	5.9471764880161855
紫檀巷	4.3	220	5.946890317512916
西游伏妖篇	5.5	284827	5.94678376976837
心中的杀手	6.3	143	5.945271453431478
佐知与真由	6.3	143	5.945271453431478
无道里	6.3	143	5.945271453431478
马背上的青春	6.3	143	5.945271453431478
双子星大冒险	7.1	125	5.943566283785108
第41号女囚房	7.0	127	5.943361752226882
漂流	7.0	127	5.943361752226882
末日后的宇宙碎片	5.4	170	5.942793047730439
继续跳舞	6.5	138	5.942723523566973
原野神驹	6.9	129	5.940613425590521
水泥之夜	6.9	129	5.940613425590521
影子大地	8.9	97	5.940525803690096
嗜血重生	4.4	214	5.9381424292153335
丑小鸭历险记	3.2	307	5.93793483710025
麻烦制造者	7.7	114	5.937338407869868
隐形的女人	7.7	114	5.937338407869868
大闹布达佩斯	5.6	163	5.937009140508851
当天色破晓	7.3	121	5.936305730804594
真魔神传	7.3	121	5.936305730804594
交换一生	6.8	131	5.935330579618337
传输失败	6.1	148	5.935273118532234
特种部队	5.1	181	5.933768835697649
容顺	5.1	181	5.933768835697649
死亡棚屋	3.9	245	5.931910767213347
怪谈蛇女	6.4	140	5.926733925442428
天空之城	9.1	515096	5.923049223518953
夺魂医生	4.3	219	5.922975246872188
公海强奸风暴	4.7	198	5.921299215588634
伦敦的人行道	7.8	112	5.920161360135911
狮子、爱、谎言	7.5	117	5.918752908786131
妈妈的男人	7.5	117	5.918752908786131
致命弯路	5.8	156	5.91382357758997
酒帘	5.9	153	5.912830052713652
朱诺和孔雀	5.9	153	5.912830052713652
洗罪	5.7	159	5.911088192350697
黑洞	5.7	159	5.911088192350697
宇宙的圣诞节	5.7	159	5.911088192350697
豆丁奇遇记	6.3	142	5.908256173963289
父子神探之雨夜迷踪	6.0	150	5.908090114298511
辛巴	6.0	150	5.908090114298511
雁	7.6	115	5.906091148391296
对骆驼来说做白日梦更容易	6.5	137	5.904364517375766
穿普拉达的女王	8.0	456880	5.903992002649856
道利-格雷的肖像	8.1	107	5.902152880755156
扫黄	2.9	341	5.901776460538728
地下尖兵	7.0	126	5.901628094361023
闭上你的双眼	7.0	126	5.901628094361023
贪婪	5.2	176	5.9016090719114445
十天	7.1	124	5.901154242608385
杀妻记	7.1	124	5.901154242608385
时间大使莫莫	7.9	110	5.900361790758614
阿尔斯兰战记3 东之城、西之城	7.9	110	5.900361790758614
光盲青春	6.9	128	5.8995545828998575
看见我和你	2.6	386	5.899146073787893
自由，夜	7.2	122	5.898123431437723
周六夜现场	7.2	122	5.898123431437723
继母	4.1	230	5.897583589572404
古堡	4.5	207	5.896949455858894
剧场版 泰罗奥特曼：燃烧! 奥特6兄弟	8.3	104	5.896148652358004
法兰西之子	8.3	104	5.896148652358004
View from a Blue Moon	8.3	104	5.896148652358004
铁汉娇娃	6.8	130	5.894943076588312
职业大贼	5.3	172	5.893617255133207
爱情和篮球	7.3	120	5.892525826816807
乌龙服务员	7.7	113	5.89082487976273
制造成人	6.4	139	5.889032188787368
四人新世界	6.2	144	5.887298307739355
最后的证人	6.2	144	5.887298307739355
暗淡时刻	7.4	118	5.884351346272929
24小时不准笑：科学博士	8.5	101	5.882297456913388
日光情人	5.8	155	5.880113822157589
紧急措施19号	5.8	155	5.880113822157589
后厨	5.8	155	5.880113822157589
十五年之后	6.6	134	5.878142469576714
罗莎和科妮莉娅	6.6	134	5.878142469576714
雷神托尔	6.6	134	5.878142469576714
双孕	5.7	158	5.878038755629613
瘦子的影子	7.5	116	5.873589647604198
战地童子	7.5	116	5.873589647604198
百变之星 崭新之翼 EXTRA STAGE 没有笑容又最哀伤的公主	7.5	116	5.873589647604198
大演习	7.8	111	5.872943034666634
伤桃	5.6	161	5.87224754647737
布杜	6.3	141	5.87120866829141
假男假女	6.3	141	5.87120866829141
颤栗汪洋3	3.9	242	5.867721320259286
冬天里	6.5	136	5.865971048429051
忘年之恋	6.1	146	5.8638681989109305
孟买往事	7.0	125	5.859854082605036
圣安地列斯地震	3.3	292	5.859363614033483
噩梦星球	3.3	292	5.859363614033483
长腿姐姐	7.1	123	5.858700610875867
真情流露	7.1	123	5.858700610875867
绰头状元	6.9	127	5.858456584337928
汉诺瓦街	6.9	127	5.858456584337928
娜妲莉·葛兰吉	6.9	127	5.858456584337928
热女郎	6.8	129	5.854517578842831
大城武士	6.8	129	5.854517578842831
牙买加旅馆	8.1	106	5.852848529664567
黑月	2.5	400	5.852107084471546
抽搐死亡4	6.4	138	5.851297007819788
鹡鸰女神 短篇OVA 第一次外出	6.2	143	5.850902065281772
呼叫者	6.2	143	5.850902065281772
随心逐流	5.4	167	5.849582856777785
想哭时的药	6.7	131	5.848046306388656
拯救我的丈夫	6.7	131	5.848046306388656
宝刀未老	6.7	131	5.848046306388656
伊萨卡	6.7	131	5.848046306388656
玉女七试云雨情	5.8	154	5.846376886524386
派报兵团	8.6	99	5.846018363518275
鬼姐姐	5.0	182	5.8459190453156165
守望天湖	8.3	103	5.845454645206626
隐私部分	7.7	112	5.844261855518786
羞辱	7.7	112	5.844261855518786
世界源头之旅	7.7	112	5.844261855518786
封魔纪之土行孙传	3.8	248	5.84225265803474
雪儿	7.4	117	5.839836203335649
在白色的城市里	7.4	117	5.839836203335649
凯西回家	7.4	117	5.839836203335649
霸海红英	5.6	160	5.839828930028639
血仓	4.4	210	5.839812863094243
此时此刻	6.6	133	5.839051793853807
鬼瞳警探	3.1	312	5.834711446507901
痞子遇到愛	5.5	163	5.830991120142621
和天使一样肮脏	5.5	163	5.830991120142621
The Battle of Demons Run: Two Days Later	8.5	100	5.830200302274554
女大学生之死	7.5	115	5.828379422754569
与命运抗争：玛格丽特·施泰夫的故事	7.5	115	5.828379422754569
小小克星！番外篇 世界的齐藤由我来守护！	7.5	115	5.828379422754569
外星奇缘	6.5	135	5.827542863319663
勇闯江湖	6.5	135	5.827542863319663
几度风雨几度秋	7.8	110	5.82567366682496
近月行动	7.8	110	5.82567366682496
床下魔怪	3.8	247	5.821449792378914
女巨人复仇记	5.4	166	5.818466004369431
我踏浪而来	7.0	124	5.818039394120943
昨日星尘	7.0	124	5.818039394120943
会说话的头	7.0	124	5.818039394120943
蓝烟火	7.0	124	5.818039394120943
沉睡	3.4	280	5.817845598717284
朵儿的战争	6.9	126	5.817319121584437
骗术奇中奇	7.1	122	5.816205050445531
川流	6.2	142	5.814474329932126
来来去去	7.6	113	5.8143206605450315
水书物语	7.6	113	5.8143206605450315
渴求甘露	6.8	128	5.814053791843337
孔雀王 鬼还祭	6.8	128	5.814053791843337
忍者武艺帐	6.8	128	5.814053791843337
天下父母心	6.8	128	5.814053791843337
钓鱼迷日记15	8.4	101	5.81309395742029
虫变	4.9	185	5.812669692044769
今年暑假玩失身	5.8	153	5.812612594193081
影子超人	5.2	173	5.812247589501212
长条旗	7.2	120	5.811806294942604
关键人物	5.9	150	5.80962194572687
血猎	4.2	220	5.8085905426870355
左手持枪	6.7	130	5.80825273722672
超时空圣战	5.6	159	5.807384890730508
心缘	8.7	97	5.807030841809419
时速二十五	7.9	108	5.804454041159336
硬汉	6.6	132	5.7999250727400105
特莉萨娜	6.6	132	5.7999250727400105
盒葬	7.7	111	5.79764889319655
摩登土佬	6.3	139	5.797016060837566
死亡水域	4.5	203	5.795946119347072
二泉映月	6.5	134	5.789079704886158
致命的一击	4.7	193	5.788623612309666
捍卫正义	5.4	165	5.787325523161886
赌豪	4.9	184	5.784799394842244
“网关”的肉	5.2	172	5.782416929564656
甲壳虫	5.8	152	5.778820766359185
一骑当千 集锷斗士血风录	5.8	152	5.778820766359185
安托尼奥之死	7.0	123	5.776183700863531
尼古丁	7.0	123	5.776183700863531
姻缘订三生	7.0	123	5.776183700863531
MUNTO～穿越时空之壁	6.9	125	5.776141881424965
边境收音机	6.9	125	5.776141881424965
高达G救世主	4.8	188	5.775835653551492
最后一颗钻石	6.4	136	5.7757253399916815
开错鬼门关	5.9	149	5.775162353917785
流氓公仆	5.9	149	5.775162353917785
逃走	5.9	149	5.775162353917785
冬日往事	8.2	103	5.775027480806545
复仇	7.1	121	5.773667217631864
铁原纪行	7.1	121	5.773667217631864
铁律柔情	7.1	121	5.773667217631864
真·孔雀王	7.1	121	5.773667217631864
公平竞争	6.8	127	5.773551416448971
小小犯罪刺激	6.8	127	5.773551416448971
轰天皇家将	5.3	168	5.771774810362188
敌后大爆破	7.2	119	5.768582533418745
奥伯瓦尔德的秘密	7.2	119	5.768582533418745
穿越麦田	6.7	129	5.768421732095143
完美隐藏	4.4	207	5.765906134617587
陶器人形	3.5	268	5.762132995936369
狐狸的故事	8.4	100	5.761609710483089
惊天东方号	7.3	117	5.760919497885167
陪练人生	7.3	117	5.760919497885167
水银灯下死	7.3	117	5.760919497885167
红财神	6.6	131	5.760762033158974
鬼妹	6.6	131	5.760762033158974
宽恕	6.3	138	5.759870492072603
血洒天牢	6.3	138	5.759870492072603
愿望清单	6.3	138	5.759870492072603
鲨鱼星球	3.0	319	5.757755670750318
爱在异乡	6.1	143	5.756532677132065
寻车奇遇	6.1	143	5.756532677132065
火种	6.1	143	5.756532677132065
鸟的歌唱	7.9	107	5.756420710859968
骨架农场的万圣节恐怖秀	7.9	107	5.756420710859968
诅咒的离婚	5.4	164	5.756161269948553
米奇家族的万圣历险	8.1	104	5.7540727812168475
蓝领阶级	7.7	110	5.750985542891308
极品男孩	7.4	115	5.7506676971178425
恋人曲	7.4	115	5.7506676971178425
海啸之后	7.4	115	5.7506676971178425
詹妮斯和约翰	7.4	115	5.7506676971178425
家和万事兴	6.5	133	5.75058131212875
这个杀手不太冷	6.5	133	5.75058131212875
藏羚王之雪域精灵	4.8	187	5.748590373787279
克隆七小龙	5.7	154	5.745577285032586
贫民窟的百万富翁	8.6	503147	5.744223126441648
上海风光	6.2	140	5.7415234902723515
香槟	6.2	140	5.7415234902723515
哆啦A梦：大雄与未来笔记本	8.6	97	5.74028336086908
挑情尤物	6.4	135	5.73788835773013
调音师	8.3	487318	5.736557027400528
瑞典少女阿尼塔	5.5	160	5.735546270563841
丁一山	6.9	124	5.734924545633502
空之穴	7.0	122	5.734286669453341
去采些迷迭香	7.0	122	5.734286669453341
一只市民阶级犬的自我批评	7.0	122	5.734286669453341
神秘岛	6.8	126	5.73301014880785
永不低头	6.8	126	5.73301014880785
井冈山	6.8	126	5.73301014880785
暗夜呢喃	6.8	126	5.73301014880785
熔炉	8.0	105	5.731840664394626
摇滚起来	7.1	120	5.731086763068402
蜘蛛宝宝，或你所听说过最疯狂的故事	7.1	120	5.731086763068402
阿尔斯兰战记4 汗血公路	7.8	108	5.730979939372509
安娜	7.8	108	5.730979939372509
白爱尔兰酒鬼	7.8	108	5.730979939372509
不管妈妈多么讨厌我	6.7	128	5.7285530007868175
律界新手2	7.2	118	5.725314823400688
半告白	7.2	118	5.725314823400688
路	7.2	118	5.725314823400688
零课女警和红手铐	6.3	137	5.722691762994972
情人石	6.3	137	5.722691762994972
笑窗之屋	6.3	137	5.722691762994972
候选人	7.6	111	5.722354751726464
威尼斯之旅	7.6	111	5.722354751726464
GALA	6.6	130	5.721562397865125
刀客特你要去哪儿	8.9	93	5.720873520121613
济南战役	6.1	142	5.720692485900962
死里逃生	4.6	195	5.717453812839645
杜巴里夫人	7.3	116	5.716960590334754
我的前任	5.7	153	5.7123951356725104
美丽吸血鬼	5.7	153	5.7123951356725104
世界地图	6.5	132	5.712047420122738
几近完美	6.5	132	5.712047420122738
被时间遗忘的土地	3.6	257	5.7116680093307775
霹雳神鹰	4.3	210	5.707089843478465
和女演员同居	4.3	210	5.707089843478465
欲海潮2	5.9	147	5.706156689306762
狂乱	7.4	114	5.706013534835977
美丽东西	6.2	139	5.704999932887763
新警界双雄	6.2	139	5.704999932887763
天雷地火	5.5	159	5.703681589110321
我和姐姐	5.5	159	5.703681589110321
微博直播杀人事件	5.0	177	5.7032241798912375
霹雳炮与飞毛腿	6.4	134	5.700016940195602
立体声	6.4	134	5.700016940195602
管弦乐队	8.7	95	5.69980575204792
疯狂丑小鸭	2.6	371	5.697675090817411
最后救援	3.8	241	5.696396323874827
活着	6.9	123	5.6936667908511955
剧场版 杰克奥特曼：恐怖的龙卷怪兽	7.5	112	5.692462846284531
史上最强弟子兼一：新的刺客	7.5	112	5.692462846284531
侍战队真剑者vs轰音者 银幕BANG!!	7.5	112	5.692462846284531
幻影女郎	6.8	125	5.692429680244892
一家两口	4.6	194	5.691466221867128
里奥追踪	6.7	127	5.688646248560016
情趣体验师	3.7	248	5.688509167033826
信仰时分	7.1	119	5.688463331565707
去过月球吗	6.3	136	5.68547963155431
穿梭猛鬼城	6.1	141	5.684821091520254
恶蟒	4.3	209	5.683029135082342
公主与管家	6.6	129	5.682325885347454
豪门黑金	4.7	189	5.682165254726079
芭玛戈	7.2	117	5.682002792434686
机械手臂	7.2	117	5.682002792434686
拇指汤姆历险记	7.6	110	5.676297418957653
分时度假	7.6	110	5.676297418957653
江分利满先生的优雅生活	7.6	110	5.676297418957653
沙发上的马勒	6.5	131	5.673477759929293
叛狱狂飙	6.5	131	5.673477759929293
杨乃武与小白菜	6.5	131	5.673477759929293
罪与罚	7.3	115	5.672955971481114
爸爸的左边	7.3	115	5.672955971481114
沙胆英	7.3	115	5.672955971481114
决斗	7.3	115	5.672955971481114
拼图杀机	4.1	220	5.670290767861152
PIECE～记忆的碎片～	6.2	138	5.6684439763254195
我记得你	6.2	138	5.6684439763254195
性与爱的斗牛	6.2	138	5.6684439763254195
兰开斯特的天空	4.8	184	5.666742264335258
拼命三郎石秀	5.4	161	5.662524419817463
超级市民	7.4	113	5.661312222109635
欢乐梅姑	7.4	113	5.661312222109635
怪兽大聚会	7.4	113	5.661312222109635
刽子手之死	7.4	113	5.661312222109635
星期一的由加	7.9	105	5.660192656089693
敲敲门	4.3	208	5.658953482331084
异教徒2	4.3	208	5.658953482331084
睡美人	4.3	208	5.658953482331084
耿嘎的故事	8.4	98	5.658457553895259
阿里巴巴2所罗门封印	2.6	368	5.657244904270683
神秘博士：又及	8.8	93	5.656594042367438
等你追我	3.4	271	5.652709003425163
临时演员	6.9	122	5.652368288461151
亚尔斯兰战记 OAD 2	6.9	122	5.652368288461151
海神号历险记续集	6.8	124	5.651809697146058
街车争霸	5.3	164	5.649565690875432
女访客	6.7	126	5.648701176031264
挚友亲邻	6.3	135	5.648233852140597
小混混们的战争	4.1	219	5.6474880260874345
张家少奶奶	7.5	111	5.647060610256379
艳窟啼痕	7.5	111	5.647060610256379
哑女	7.5	111	5.647060610256379
星路急转弯	7.5	111	5.647060610256379
密西西比的鬼魂	7.1	118	5.645796561964567
春梦	7.1	118	5.645796561964567
鬼娘子	5.6	154	5.644777683540786
冒险游戏	5.8	148	5.643374440571633
荒江女侠	5.8	148	5.643374440571633
白色方块	6.6	128	5.643052209730297
横财就手	6.6	128	5.643052209730297
入侵者	6.6	128	5.643052209730297
间谍	6.6	128	5.643052209730297
双脑人	6.6	128	5.643052209730297
超级洛佩兹	5.1	171	5.641938072985783
独立愚连队西行	7.2	116	5.6386460617000305
现代黑社会：杀手与太	7.2	116	5.6386460617000305
新座头市物语：笠间的血祭	7.2	116	5.6386460617000305
捉虫杀人事件	6.5	130	5.634872058503534
米奇宝贝蛋	8.6	95	5.634290743403692
真爱染色体	6.2	137	5.631855385804577
美洲狮公司	5.4	160	5.631263611099044
大唐狄仁杰之东瀛邪术	2.6	366	5.630265810053626
无法松的一生	7.6	109	5.63018990045925
孩子梦天堂	7.6	109	5.63018990045925
暗黑破坏神	7.3	114	5.62890524382468
海誓山盟	7.3	114	5.62890524382468
简单的美丽	7.3	114	5.62890524382468
偷欢嫁期	6.0	142	5.626910641869799
东莞女孩	4.1	218	5.624671685701042
性爱俱乐部	4.1	218	5.624671685701042
麻醉性谋杀	6.4	132	5.624169767505465
波普艺术	9.1	89	5.623706648091128
玩转全家福	4.2	212	5.621325624880616
米拉日巴	8.5	96	5.621187964594269
恐怖之家	4.0	224	5.620845830955769
太空历险记	4.9	178	5.617167658687298
棺姬嘉依卡 OVA	7.4	112	5.616563341667403
死仔不尖叫	4.6	191	5.61339975244828
幸福的不在场证明	6.1	139	5.612983804937961
香港奇案之雾夜屠夫	5.1	170	5.612637878412082
生活属于我们	6.9	121	5.6110287044591365
欧洲假期	6.9	121	5.6110287044591365
去听美人鱼唱歌	6.9	121	5.6110287044591365
香港机密	6.3	134	5.610954175505046
黑夜如潮	6.3	134	5.610954175505046
妖艳女忍者传：紫雨篇	6.3	134	5.610954175505046
犯罪的回送	6.3	134	5.610954175505046
天龙八将	5.8	147	5.60944216914902
古城会	5.8	147	5.60944216914902
卡车旅馆	6.7	125	5.60871747906482
花红酒绿	6.7	125	5.60871747906482
真实电影	6.7	125	5.60871747906482
弗林特	7.0	119	5.608344129712669
鬼哭神嚎	7.0	119	5.608344129712669
消音器	3.7	244	5.607422017885813
杏花三月天	6.6	127	5.6037410806710595
爱的替身	6.6	127	5.6037410806710595
第十个牺牲者	6.6	127	5.6037410806710595
狐缘	6.6	127	5.6037410806710595
在我冒险的日子	7.1	117	5.603086086984204
幸运先生2012	7.1	117	5.603086086984204
影	7.2	432285	5.602987861230191
天士梦	4.7	186	5.6021321483100515
Il tassinaro	8.8	92	5.602127950231758
Mark Lawson Talks to Mark Gatiss	8.8	92	5.602127950231758
报童传奇	8.8	92	5.602127950231758
狂恋吉娜	7.5	110	5.601609295024
国王与我	7.5	110	5.601609295024
恐怖毕业照2	2.2	440	5.5978252785161065
寻龙诀	7.5	451667	5.597508289685721
血光重现	3.4	268	5.597500624623901
一夫一妻制	6.5	129	5.596230038599765
饿狼谷	6.5	129	5.596230038599765
命运交织	7.2	115	5.595244245844387
橡皮	7.2	115	5.595244245844387
英雄少年	6.2	136	5.5952339231169415
猎灵师	4.5	195	5.593161338647481
一磅肉	8.7	93	5.592314564613261
卧底罗密欧	6.0	141	5.591627303134676
新罗曼蒂克	6.0	141	5.591627303134676
摩诃婆罗多	8.3	98	5.591094963967935
记忆中的历史	7.8	105	5.588544647784759
关于爱的故事	7.8	105	5.588544647784759
阳光男孩	5.3	162	5.588320849878316
失落的部族	4.3	205	5.5866361359812755
剧场版 超时空要塞DELTA：激情的女武神	6.4	131	5.586193486699612
人各为己	6.4	131	5.586193486699612
芬尼根守灵夜	8.0	102	5.5852550409833395
通向天堂之路	8.0	102	5.5852550409833395
麦克马伦兄弟	7.3	113	5.584808002891938
灯，与神无关	7.3	113	5.584808002891938
水中八月	7.6	108	5.584031735798854
四等小站	7.6	108	5.584031735798854
暇碌情人	7.6	108	5.584031735798854
科学家们	5.1	169	5.583315892840811
红色比基尼	5.1	169	5.583315892840811
嘻哈青春	5.6	152	5.579551084760592
一生有你	5.6	152	5.579551084760592
